Class,Order,Family,Species,Trade_type,Source
Mammal,Carnivora,Canidae,Chrysocyon brachyurus,"Pet, Prod",CITES
Mammal,Carnivora,Canidae,Cuon alpinus,"Pet, Prod",CITES
Mammal,Carnivora,Canidae,Lycalopex culpaeus,Prod,"IUCN, CITES"
Mammal,Carnivora,Canidae,Lycalopex fulvipes,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Canidae,Lycalopex griseus,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Canidae,Lycalopex gymnocercus,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Canidae,Lycalopex sechurae,Prod,IUCN
Mammal,Carnivora,Canidae,Lycaon pictus,Prod,IUCN
Mammal,Carnivora,Canidae,Nyctereutes procyonoides,Prod,IUCN
Mammal,Carnivora,Canidae,Otocyon megalotis,Prod,IUCN
Mammal,Carnivora,Canidae,Speothos venaticus,"Pet, Prod",CITES
Mammal,Carnivora,Canidae,Urocyon cinereoargenteus,"Pet, Prod",IUCN
Mammal,Carnivora,Canidae,Vulpes bengalensis,Prod,"IUCN, CITES"
Mammal,Carnivora,Canidae,Vulpes cana,Prod,CITES
Mammal,Carnivora,Canidae,Vulpes chama,NA,IUCN
Mammal,Carnivora,Canidae,Vulpes corsac,Prod,IUCN
Mammal,Carnivora,Canidae,Vulpes ferrilata,Prod,IUCN
Mammal,Carnivora,Canidae,Vulpes lagopus,Prod,IUCN
Mammal,Carnivora,Canidae,Vulpes macrotis,"Pet, Prod",IUCN
Mammal,Carnivora,Canidae,Vulpes pallida,NA,IUCN
Mammal,Carnivora,Canidae,Vulpes rueppellii,Prod,IUCN
Mammal,Carnivora,Canidae,Vulpes velox,Prod,IUCN
Mammal,Carnivora,Canidae,Vulpes vulpes,Prod,"IUCN, CITES"
Mammal,Carnivora,Canidae,Vulpes zerda,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Eupleridae,Cryptoprocta ferox,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Eupleridae,Eupleres goudotii,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Eupleridae,Eupleres major,Prod,IUCN
Mammal,Carnivora,Eupleridae,Fossa fossana,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Eupleridae,Galidia elegans,Prod,IUCN
Mammal,Carnivora,Eupleridae,Galidictis grandidieri,"Pet, Prod",IUCN
Mammal,Carnivora,Eupleridae,Salanoia concolor,Prod,IUCN
Mammal,Carnivora,Felidae,Acinonyx jubatus,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Felidae,Caracal aurata,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Felidae,Caracal caracal,"Pet, Prod",CITES
Mammal,Carnivora,Felidae,Catopuma badia,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Felidae,Catopuma temminckii,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Felidae,Felis bieti,Prod,"IUCN, CITES"
Mammal,Carnivora,Felidae,Felis chaus,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Felidae,Felis margarita,"Pet, Prod",CITES
Mammal,Carnivora,Felidae,Felis nigripes,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Felidae,Felis silvestris,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Felidae,Herpailurus yagouaroundi,"Pet, Prod",CITES
Mammal,Carnivora,Felidae,Leopardus colocolo,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Felidae,Leopardus geoffroyi,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Felidae,Leopardus guigna,"Pet, Prod",CITES
Mammal,Carnivora,Felidae,Leopardus guttulus,Prod,IUCN
Mammal,Carnivora,Felidae,Leopardus jacobita,Prod,"IUCN, CITES"
Mammal,Carnivora,Felidae,Leopardus pardalis,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Felidae,Leopardus tigrinus,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Felidae,Leopardus wiedii,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Felidae,Leptailurus serval,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Felidae,Lynx canadensis,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Felidae,Lynx lynx,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Felidae,Lynx pardinus,"Pet, Prod",CITES
Mammal,Carnivora,Felidae,Lynx rufus,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Felidae,Neofelis diardi,Prod,IUCN
Mammal,Carnivora,Felidae,Neofelis nebulosa,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Felidae,Otocolobus manul,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Felidae,Panthera leo,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Felidae,Panthera onca,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Felidae,Panthera pardus,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Felidae,Panthera tigris,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Felidae,Panthera uncia,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Felidae,Pardofelis marmorata,Prod,"IUCN, CITES"
Mammal,Carnivora,Felidae,Prionailurus bengalensis,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Felidae,Prionailurus planiceps,"Pet, Prod",CITES
Mammal,Carnivora,Felidae,Prionailurus rubiginosus,"Pet, Prod",CITES
Mammal,Carnivora,Felidae,Prionailurus viverrinus,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Felidae,Puma concolor,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Herpestidae,Atilax paludinosus,Prod,IUCN
Mammal,Carnivora,Herpestidae,Bdeogale crassicauda,Prod,IUCN
Mammal,Carnivora,Herpestidae,Bdeogale jacksoni,Prod,IUCN
Mammal,Carnivora,Herpestidae,Bdeogale nigripes,Prod,IUCN
Mammal,Carnivora,Herpestidae,Crossarchus alexandri,Prod,IUCN
Mammal,Carnivora,Herpestidae,Crossarchus ansorgei,Prod,IUCN
Mammal,Carnivora,Herpestidae,Crossarchus obscurus,Prod,IUCN
Mammal,Carnivora,Herpestidae,Crossarchus platycephalus,Prod,IUCN
Mammal,Carnivora,Herpestidae,Herpestes auropunctatus,"Pet, Prod",IUCN
Mammal,Carnivora,Herpestidae,Herpestes brachyurus,Prod,IUCN
Mammal,Carnivora,Herpestidae,Herpestes edwardsii,Pet,IUCN
Mammal,Carnivora,Herpestidae,Herpestes fuscus,Prod,IUCN
Mammal,Carnivora,Herpestidae,Herpestes javanicus,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Herpestidae,Herpestes naso,Prod,IUCN
Mammal,Carnivora,Herpestidae,Herpestes sanguineus,Prod,IUCN
Mammal,Carnivora,Herpestidae,Herpestes semitorquatus,Prod,IUCN
Mammal,Carnivora,Herpestidae,Herpestes smithii,Prod,IUCN
Mammal,Carnivora,Herpestidae,Herpestes urva,Prod,"IUCN, CITES"
Mammal,Carnivora,Herpestidae,Herpestes vitticollis,Prod,IUCN
Mammal,Carnivora,Herpestidae,Liberiictis kuhni,Prod,IUCN
Mammal,Carnivora,Herpestidae,Mungos gambianus,Prod,IUCN
Mammal,Carnivora,Herpestidae,Mungos mungo,Prod,IUCN
Mammal,Carnivora,Herpestidae,Suricata suricatta,Pet,IUCN
Mammal,Carnivora,Hyaenidae,Crocuta crocuta,Prod,IUCN
Mammal,Carnivora,Hyaenidae,Hyaena hyaena,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Hyaenidae,Parahyaena brunnea,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Hyaenidae,Proteles cristata,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Mephitidae,Conepatus chinga,Prod,IUCN
Mammal,Carnivora,Mephitidae,Conepatus humboldtii,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Mephitidae,Conepatus leuconotus,Prod,IUCN
Mammal,Carnivora,Mephitidae,Conepatus semistriatus,Prod,IUCN
Mammal,Carnivora,Mephitidae,Mephitis macroura,NA,IUCN
Mammal,Carnivora,Mephitidae,Mephitis mephitis,Prod,IUCN
Mammal,Carnivora,Mephitidae,Mydaus javanensis,Prod,IUCN
Mammal,Carnivora,Mephitidae,Mydaus marchei,"Pet, Prod",IUCN
Mammal,Carnivora,Mephitidae,Spilogale gracilis,Prod,IUCN
Mammal,Carnivora,Mephitidae,Spilogale putorius,Prod,IUCN
Mammal,Carnivora,Mephitidae,Spilogale pygmaea,Prod,IUCN
Mammal,Carnivora,Mustelidae,Aonyx capensis,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Mustelidae,Aonyx cinereus,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Mustelidae,Aonyx congicus,Prod,IUCN
Mammal,Carnivora,Mustelidae,Arctonyx albogularis,Prod,IUCN
Mammal,Carnivora,Mustelidae,Arctonyx collaris,Prod,IUCN
Mammal,Carnivora,Mustelidae,Arctonyx hoevenii,"Pet, Prod",IUCN
Mammal,Carnivora,Mustelidae,Eira barbara,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Mustelidae,Enhydra lutris,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Mustelidae,Galictis cuja,"Pet, Prod",IUCN
Mammal,Carnivora,Mustelidae,Galictis vittata,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Mustelidae,Gulo gulo,Prod,IUCN
Mammal,Carnivora,Mustelidae,Hydrictis maculicollis,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Mustelidae,Ictonyx libycus,NA,IUCN
Mammal,Carnivora,Mustelidae,Lontra canadensis,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Mustelidae,Lontra felina,Prod,"IUCN, CITES"
Mammal,Carnivora,Mustelidae,Lontra longicaudis,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Mustelidae,Lontra provocax,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Mustelidae,Lutra lutra,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Mustelidae,Lutra sumatrana,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Mustelidae,Lutrogale perspicillata,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Mustelidae,Martes americana,Prod,IUCN
Mammal,Carnivora,Mustelidae,Martes flavigula,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Mustelidae,Martes foina,Prod,"IUCN, CITES"
Mammal,Carnivora,Mustelidae,Martes martes,Prod,IUCN
Mammal,Carnivora,Mustelidae,Martes pennanti,Prod,IUCN
Mammal,Carnivora,Mustelidae,Martes zibellina,Prod,IUCN
Mammal,Carnivora,Mustelidae,Meles leucurus,Prod,IUCN
Mammal,Carnivora,Mustelidae,Meles meles,Prod,IUCN
Mammal,Carnivora,Mustelidae,Mellivora capensis,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Mustelidae,Melogale cucphuongensis,Prod,IUCN
Mammal,Carnivora,Mustelidae,Melogale everetti,Prod,IUCN
Mammal,Carnivora,Mustelidae,Melogale moschata,Prod,IUCN
Mammal,Carnivora,Mustelidae,Melogale orientalis,"Pet, Prod",IUCN
Mammal,Carnivora,Mustelidae,Melogale personata,Prod,IUCN
Mammal,Carnivora,Mustelidae,Mustela altaica,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Mustelidae,Mustela erminea,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Mustelidae,Mustela eversmanii,Prod,IUCN
Mammal,Carnivora,Mustelidae,Mustela frenata,Prod,IUCN
Mammal,Carnivora,Mustelidae,Mustela itatsi,Prod,IUCN
Mammal,Carnivora,Mustelidae,Mustela kathiah,Prod,IUCN
Mammal,Carnivora,Mustelidae,Mustela lutreola,"Pet, Prod",IUCN
Mammal,Carnivora,Mustelidae,Mustela nigripes,"Pet, Prod",CITES
Mammal,Carnivora,Mustelidae,Mustela nivalis,Prod,IUCN
Mammal,Carnivora,Mustelidae,Mustela nudipes,Prod,IUCN
Mammal,Carnivora,Mustelidae,Mustela putorius,Prod,IUCN
Mammal,Carnivora,Mustelidae,Mustela sibirica,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Mustelidae,Mustela strigidorsa,Prod,IUCN
Mammal,Carnivora,Mustelidae,Neovison vison,Prod,IUCN
Mammal,Carnivora,Mustelidae,Poecilogale albinucha,Prod,IUCN
Mammal,Carnivora,Mustelidae,Pteronura brasiliensis,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Mustelidae,Taxidea taxus,Prod,IUCN
Mammal,Carnivora,Mustelidae,Vormela peregusna,Prod,IUCN
Mammal,Carnivora,Nandiniidae,Nandinia binotata,Prod,IUCN
Mammal,Carnivora,Prionodontidae,Prionodon linsang,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Prionodontidae,Prionodon pardicolor,Prod,"IUCN, CITES"
Mammal,Carnivora,Procyonidae,Bassaricyon gabbii,Pet,"IUCN, CITES"
Mammal,Carnivora,Procyonidae,Bassariscus astutus,Prod,IUCN
Mammal,Carnivora,Procyonidae,Bassariscus sumichrasti,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Procyonidae,Nasua narica,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Procyonidae,Nasua nasua,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Procyonidae,Nasuella olivacea,Pet,IUCN
Mammal,Carnivora,Procyonidae,Potos flavus,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Procyonidae,Procyon cancrivorus,"Pet, Prod",IUCN
Mammal,Carnivora,Procyonidae,Procyon lotor,Prod,IUCN
Mammal,Carnivora,Procyonidae,Procyon pygmaeus,"Pet, Prod",IUCN
Mammal,Carnivora,Ursidae,Ailuropoda melanoleuca,"Pet, Prod",CITES
Mammal,Carnivora,Ursidae,Helarctos malayanus,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Ursidae,Melursus ursinus,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Ursidae,Tremarctos ornatus,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Ursidae,Ursus americanus,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Ursidae,Ursus arctos,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Ursidae,Ursus maritimus,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Ursidae,Ursus thibetanus,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Viverridae,Arctictis binturong,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Viverridae,Arctogalidia trivirgata,"Pet, Prod",IUCN
Mammal,Carnivora,Viverridae,Chrotogale owstoni,Prod,IUCN
Mammal,Carnivora,Viverridae,Civettictis civetta,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Viverridae,Cynogale bennettii,Prod,"IUCN, CITES"
Mammal,Carnivora,Viverridae,Diplogale hosei,Prod,IUCN
Mammal,Carnivora,Viverridae,Genetta abyssinica,NA,IUCN
Mammal,Carnivora,Viverridae,Genetta angolensis,Prod,IUCN
Mammal,Carnivora,Viverridae,Genetta bourloni,Prod,IUCN
Mammal,Carnivora,Viverridae,Genetta cristata,Prod,IUCN
Mammal,Carnivora,Viverridae,Genetta genetta,Prod,IUCN
Mammal,Carnivora,Viverridae,Genetta johnstoni,Prod,IUCN
Mammal,Carnivora,Viverridae,Genetta maculata,Prod,IUCN
Mammal,Carnivora,Viverridae,Genetta pardina,Prod,IUCN
Mammal,Carnivora,Viverridae,Genetta piscivora,Prod,IUCN
Mammal,Carnivora,Viverridae,Genetta poensis,Prod,IUCN
Mammal,Carnivora,Viverridae,Genetta servalina,Prod,IUCN
Mammal,Carnivora,Viverridae,Genetta thierryi,"Pet, Prod",IUCN
Mammal,Carnivora,Viverridae,Genetta victoriae,Prod,IUCN
Mammal,Carnivora,Viverridae,Hemigalus derbyanus,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Viverridae,Macrogalidia musschenbroekii,"Pet, Prod",IUCN
Mammal,Carnivora,Viverridae,Paguma larvata,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Viverridae,Paradoxurus hermaphroditus,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Viverridae,Paradoxurus jerdoni,Prod,IUCN
Mammal,Carnivora,Viverridae,Paradoxurus zeylonensis,Prod,IUCN
Mammal,Carnivora,Viverridae,Poiana leightoni,Prod,IUCN
Mammal,Carnivora,Viverridae,Poiana richardsonii,Prod,IUCN
Mammal,Carnivora,Viverridae,Viverra civettina,"Pet, Prod","IUCN, CITES"
Mammal,Carnivora,Viverridae,Viverra megaspila,"Pet, Prod",IUCN
Mammal,Carnivora,Viverridae,Viverra tangalunga,Prod,IUCN
Mammal,Carnivora,Viverridae,Viverra zibetha,Prod,"IUCN, CITES"
Mammal,Carnivora,Viverridae,Viverricula indica,"Pet, Prod","IUCN, CITES"
Mammal,Cetartiodactyla,Antilocapridae,Antilocapra americana,Prod,"IUCN, CITES"
Mammal,Cetartiodactyla,Bovidae,Addax nasomaculatus,"Pet, Prod","IUCN, CITES"
Mammal,Cetartiodactyla,Bovidae,Aepyceros melampus,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Alcelaphus buselaphus,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Ammodorcas clarkei,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Ammotragus lervia,"Pet, Prod","IUCN, CITES"
Mammal,Cetartiodactyla,Bovidae,Antidorcas marsupialis,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Antilope cervicapra,"Pet, Prod","IUCN, CITES"
Mammal,Cetartiodactyla,Bovidae,Arabitragus jayakari,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Beatragus hunteri,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Bison bison,"Pet, Prod","IUCN, CITES"
Mammal,Cetartiodactyla,Bovidae,Bison bonasus,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Bos gaurus,"Pet, Prod","IUCN, CITES"
Mammal,Cetartiodactyla,Bovidae,Bos javanicus,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Bos mutus,"Pet, Prod","IUCN, CITES"
Mammal,Cetartiodactyla,Bovidae,Bos sauveli,Prod,"IUCN, CITES"
Mammal,Cetartiodactyla,Bovidae,Boselaphus tragocamelus,"Pet, Prod",CITES
Mammal,Cetartiodactyla,Bovidae,Bubalus arnee,"Pet, Prod","IUCN, CITES"
Mammal,Cetartiodactyla,Bovidae,Bubalus depressicornis,"Pet, Prod","IUCN, CITES"
Mammal,Cetartiodactyla,Bovidae,Bubalus mindorensis,Prod,"IUCN, CITES"
Mammal,Cetartiodactyla,Bovidae,Bubalus quarlesi,Prod,"IUCN, CITES"
Mammal,Cetartiodactyla,Bovidae,Budorcas taxicolor,"Pet, Prod","IUCN, CITES"
Mammal,Cetartiodactyla,Bovidae,Capra aegagrus,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Capra caucasica,Prod,"IUCN, CITES"
Mammal,Cetartiodactyla,Bovidae,Capra cylindricornis,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Capra falconeri,"Pet, Prod","IUCN, CITES"
Mammal,Cetartiodactyla,Bovidae,Capra ibex,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Capra nubiana,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Capra pyrenaica,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Capra sibirica,Prod,"IUCN, CITES"
Mammal,Cetartiodactyla,Bovidae,Capra walie,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Capricornis crispus,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Capricornis milneedwardsii,Prod,"IUCN, CITES"
Mammal,Cetartiodactyla,Bovidae,Capricornis rubidus,Prod,"IUCN, CITES"
Mammal,Cetartiodactyla,Bovidae,Capricornis sumatraensis,Prod,"IUCN, CITES"
Mammal,Cetartiodactyla,Bovidae,Capricornis swinhoei,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Capricornis thar,Prod,"IUCN, CITES"
Mammal,Cetartiodactyla,Bovidae,Cephalophus adersi,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Cephalophus callipygus,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Cephalophus dorsalis,"Pet, Prod","IUCN, CITES"
Mammal,Cetartiodactyla,Bovidae,Cephalophus harveyi,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Cephalophus jentinki,"Pet, Prod","IUCN, CITES"
Mammal,Cetartiodactyla,Bovidae,Cephalophus leucogaster,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Cephalophus natalensis,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Cephalophus niger,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Cephalophus nigrifrons,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Cephalophus ogilbyi,"Pet, Prod","IUCN, CITES"
Mammal,Cetartiodactyla,Bovidae,Cephalophus rufilatus,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Cephalophus silvicultor,"Pet, Prod","IUCN, CITES"
Mammal,Cetartiodactyla,Bovidae,Cephalophus spadix,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Cephalophus weynsi,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Cephalophus zebra,"Pet, Prod","IUCN, CITES"
Mammal,Cetartiodactyla,Bovidae,Connochaetes gnou,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Connochaetes taurinus,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Damaliscus lunatus,"Pet, Prod","IUCN, CITES"
Mammal,Cetartiodactyla,Bovidae,Damaliscus pygargus,"Pet, Prod","IUCN, CITES"
Mammal,Cetartiodactyla,Bovidae,Dorcatragus megalotis,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Eudorcas albonotata,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Eudorcas rufifrons,"Pet, Prod",IUCN
Mammal,Cetartiodactyla,Bovidae,Eudorcas thomsonii,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Eudorcas tilonura,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Gazella arabica,"Pet, Prod",IUCN
Mammal,Cetartiodactyla,Bovidae,Gazella bennettii,Prod,"IUCN, CITES"
Mammal,Cetartiodactyla,Bovidae,Gazella cuvieri,"Pet, Prod","IUCN, CITES"
Mammal,Cetartiodactyla,Bovidae,Gazella dorcas,"Pet, Prod","IUCN, CITES"
Mammal,Cetartiodactyla,Bovidae,Gazella gazella,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Gazella leptoceros,"Pet, Prod","IUCN, CITES"
Mammal,Cetartiodactyla,Bovidae,Gazella marica,"Pet, Prod",IUCN
Mammal,Cetartiodactyla,Bovidae,Gazella spekei,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Gazella subgutturosa,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Hemitragus jemlahicus,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Hippotragus equinus,"Pet, Prod","IUCN, CITES"
Mammal,Cetartiodactyla,Bovidae,Hippotragus niger,"Pet, Prod","IUCN, CITES"
Mammal,Cetartiodactyla,Bovidae,Kobus ellipsiprymnus,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Kobus kob,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Kobus leche,"Pet, Prod","IUCN, CITES"
Mammal,Cetartiodactyla,Bovidae,Kobus megaceros,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Kobus vardonii,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Litocranius walleri,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Madoqua guentheri,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Madoqua kirkii,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Madoqua piacentinii,NA,IUCN
Mammal,Cetartiodactyla,Bovidae,Madoqua saltiana,"Pet, Prod",IUCN
Mammal,Cetartiodactyla,Bovidae,Naemorhedus baileyi,Prod,"IUCN, CITES"
Mammal,Cetartiodactyla,Bovidae,Naemorhedus caudatus,Prod,"IUCN, CITES"
Mammal,Cetartiodactyla,Bovidae,Naemorhedus goral,"Pet, Prod","IUCN, CITES"
Mammal,Cetartiodactyla,Bovidae,Naemorhedus griseus,Prod,"IUCN, CITES"
Mammal,Cetartiodactyla,Bovidae,Nanger dama,"Pet, Prod","IUCN, CITES"
Mammal,Cetartiodactyla,Bovidae,Nanger granti,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Nanger soemmerringii,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Neotragus batesi,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Neotragus pygmaeus,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Nesotragus moschatus,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Nilgiritragus hylocrius,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Oreamnos americanus,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Oreotragus oreotragus,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Oryx beisa,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Oryx gazella,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Oryx leucoryx,"Pet, Prod","IUCN, CITES"
Mammal,Cetartiodactyla,Bovidae,Ourebia ourebi,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Ovibos moschatus,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Ovis ammon,"Pet, Prod","IUCN, CITES"
Mammal,Cetartiodactyla,Bovidae,Ovis canadensis,"Pet, Prod","IUCN, CITES"
Mammal,Cetartiodactyla,Bovidae,Ovis dalli,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Ovis nivicola,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Ovis orientalis,"Pet, Prod","IUCN, CITES"
Mammal,Cetartiodactyla,Bovidae,Pantholops hodgsonii,Prod,"IUCN, CITES"
Mammal,Cetartiodactyla,Bovidae,Pelea capreolus,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Philantomba maxwellii,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Philantomba monticola,"Pet, Prod","IUCN, CITES"
Mammal,Cetartiodactyla,Bovidae,Philantomba walteri,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Procapra gutturosa,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Procapra picticaudata,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Procapra przewalskii,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Pseudois nayaur,Prod,"IUCN, CITES"
Mammal,Cetartiodactyla,Bovidae,Pseudoryx nghetinhensis,Prod,"IUCN, CITES"
Mammal,Cetartiodactyla,Bovidae,Raphicerus campestris,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Raphicerus melanotis,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Raphicerus sharpei,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Redunca arundinum,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Redunca fulvorufula,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Redunca redunca,Prod,IUCN
Mammal,Cetartiodactyla,Bovidae,Rupicapra pyrenaica,"Pet, Prod",CITES
Mammal,Cetartiodactyla,Bovidae,Rupicapra rupicapra,Prod,IUCN
